OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/york,BR-022,York Barbican Paragon Street,-1.074263,53.953425,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.96,not owned by a public authority,,permissioned,,,,187,187,,13/02135/FULM,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/york,BR-013,Garage Court Site at Challoner Road,-1.118166,53.934619,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.12,owned by a public authority,,permissioned,,,,8,8,,14/01191/FUL,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/york,BR-014,1-12 Kensal Rise,-1.073002,53.949101,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.15,not owned by a public authority,,permissioned,,,,6,6,,14/01857/FUL,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/york,BR-023,Del Monte Skelton Park Trading Estate Skelton,-1.13509,53.995663,https://www.york.gov.uk/downloads/download/4172/brownfield_register,2.29,not owned by a public authority,,permissioned,,,,60,60,,14/01478/OUTM,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/york,BR-018,G1 Newbury Avenue,-1.120418,53.94561,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.28,owned by a public authority,,permissioned,,,,9,9,,14/01517/GRG3,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/york,BR-025,"Hungate Development Site (Blocks D, F, G & H)",-1.075113,53.959076,https://www.york.gov.uk/downloads/download/4172/brownfield_register,4.1,not owned by a public authority,,permissioned,,,,683,683,,15/01709/OUTM,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/york,BR-003,Car Parking Area Holgate Road,-1.094808,53.953959,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.03,not owned by a public authority,,permissioned,,,,6,6,,15/02295/FUL,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/york,BR-007,Colin Hicks Motors Garage & Yard to R/O 33 Bootham,-1.086026,53.963905,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.05,not owned by a public authority,,permissioned,,,,9,9,,15/02762/FUL,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/york,BR-009,26-30 Swinegate,-1.081185,53.960156,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.06,not owned by a public authority,,permissioned,,,,8,8,,16/01532/FUL,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/york,BR-001,Mack & Lawler Builders Ltd 2a Low Ousegate,-1.083357,53.957719,https://www.york.gov.uk/downloads/download/4172/brownfield_register,0.02,not owned by a public authority,,permissioned,,,,8,8,,16/02710/ORC,2017-12-21,2017-12-21,
